Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS,total_steps,sample_rate,noise_multiplier,eps for delta 0.1,eps for delta 0.01,eps for delta 0.001,eps for delta 0.0001,eps for delta 1e-05,eps for delta 1e-06,eps for delta 1e-07,eps for delta 1e-08
CIFAR10,R50,Head,100,TD,8,2,0.002453370546231,6.101,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0077803430284613,4.554,402,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,2,0.0054142671398589,0.2,787,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0049580658917883,7.255,205,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,2,0.005265483318353,6.619,720,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0065847091487814,7.671,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0067604612271815,0.374,398,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,2,0.0014917146550991,7.739,302,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,2,0.0088535260455818,0.737,820,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0022260704519469,4.472,891,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0020512837559193,6.765,440,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,2,0.0073955810599076,5.81,849,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0036173007222927,0.609,483,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,2,0.0096646190342176,1.579,679,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0062766969272792,8.448,617,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0086415171422975,6.07,790,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0071175464463077,1.979,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0051229503053619,3.975,577,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0020322578308504,2.527,563,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0078495135895844,0.2,557,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0052652597946823,1.589,582,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0031504596048168,5.442,396,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,2,0.0021632818342414,0.2,89,440,0.0909090909090909,1.3728864192962646,2.5393817576889424,4.409908768613412,5.802275991782492,6.969318472485689,7.999848931312008,8.936888328064583,9.805002575484076,10.619727312410976
CIFAR10,R50,Head,100,TD,8,2,0.0090669107147953,0.9,465,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,2,0.0099999999999999,4.27,774,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0049633218059393,5.596,604,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0066729568423359,4.501,631,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,2,0.0021270853814902,0.669,324,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0040934571350956,8.358,570,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0036006303228445,4.574,305,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0064535864234463,5.277,583,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0072056528270534,2.661,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0039364097859445,0.895,232,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,3,0.0049577833540121,0.302,507,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0095339381226147,1.066,689,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0094180723427684,0.325,492,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0045897058134214,0.2,571,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0062983270081783,0.513,74,520,0.0769230769230769,1.2903768122196198,2.5275376941534864,4.397860510606445,5.791975543612469,6.961822281092415,7.995883966893113,8.937015534145893,9.809684315401311,10.629362086882477
CIFAR10,R50,Head,100,TD,8,3,0.0070115430821129,6.795,265,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0047347970793873,3.853,763,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0079045086172812,5.524,770,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0056400980903758,5.189,383,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0011161201463372,7.415,30,1320,0.0303030303030303,0.949267715215683,2.455104052497986,4.327721569064746,5.738108422197097,6.932335053449652,7.996693378125287,8.9729149177718,9.88478399553416,10.747312810950612
CIFAR10,R50,Head,100,TD,8,3,0.0053269075369646,5.097,160,240,0.1666666666666666,1.748024344444275,2.5738187235353327,4.441484603567895,5.8251703303016455,6.980460282048436,7.997167286770042,8.91881246056271,9.770256573153826,10.56722927538896
CIFAR10,R50,Head,100,TD,8,3,0.0099999999999999,8.15,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0051121671628368,2.26,591,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0042054382993402,2.243,487,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0076546210479931,5.27,948,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0049682232721312,1.714,623,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0043694075594099,7.255,427,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.007096421715837,7.844,473,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0079371508795342,3.391,379,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0095537233891588,1.99,855,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0095601284083022,9.251,809,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0062910353982889,2.505,246,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,3,0.0077031522908955,3.003,959,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.005446518594418,6.74,136,280,0.1428571428571428,1.6405067443847656,2.5649559820616434,4.433441791075016,5.819402568838845,6.97772036863212,7.99795422403464,8.923499036573231,9.77914144529444,10.58056380029945
CIFAR10,R50,Head,100,TD,8,3,0.0072300040051717,0.746,604,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0068756469817346,8.993,405,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.003036442648995,9.143,221,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,3,0.004601319783921,4.637,253,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0068422717522299,5.903,624,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0068884511857675,5.71,476,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0060249511910339,4.957,846,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0023000666345701,0.2,402,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0048117385712908,2.026,324,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0060111900059309,0.769,868,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0031610331005349,2.366,411,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0050990731056551,4.059,415,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0038065581003103,1.871,484,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0091272316271229,0.62,446,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0099999999999999,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0035565586731898,9.123,581,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.007693769606863,10.0,438,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.00760539082642,4.2,774,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0073325052869564,10.0,978,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0052636973978654,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.003544228645608,10.0,364,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.006714875869988,8.054,760,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0065475685011401,5.504,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0069126243636933,7.937,943,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.004110669600282,1.056,238,160,0.25,2.076440930366516,2.599469910300487,4.46442280988875,5.841311659864419,6.987734890017008,7.994227227244861,8.904666382443942,9.744120944694238,10.52845533319186
CIFAR10,R50,Head,100,TD,8,3,0.004960653881643,3.778,457,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0031241229729738,0.386,407,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.007355206162888,4.836,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.004870069058388,3.541,149,240,0.1666666666666666,1.748024344444275,2.5738187235353327,4.441484603567895,5.8251703303016455,6.980460282048436,7.997167286770042,8.91881246056271,9.770256573153826,10.56722927538896
CIFAR10,R50,Head,100,TD,8,3,0.0061117852593194,8.913,964,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0070612061817319,0.2,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.005811853122759,4.65,422,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0053257725276095,4.666,116,320,0.125,1.5547406673431396,2.5562317783128563,4.424834656400019,5.812285044461847,6.9728071267553,7.995720902210339,8.924301973558421,9.783266899469233,10.588251210330284
CIFAR10,R50,Head,100,TD,8,3,0.0087932019819513,0.461,173,200,0.2,1.8867921829223635,2.585699797464703,4.452653286993886,5.833770005831104,6.985544125954971,7.998116028075077,8.915169091244216,9.76165883808595,10.553376811161431
CIFAR10,R50,Head,100,TD,8,3,0.0038983067409557,0.898,609,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0050723773272931,9.734,541,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0099999999999999,9.125,1000,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0034715196494747,10.0,565,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0053669656779332,1.506,617,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0080874549041383,0.2,465,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.005119028634788,6.498,543,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0086053863386463,2.182,787,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0066386557313647,1.485,865,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0099999999999999,3.684,639,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0029248241394156,1.923,58,680,0.0588235294117647,1.1724920272827148,2.5108585499186877,4.382421322646985,5.780895400156216,6.956847913206873,7.998254398428962,8.947712222367912,9.829534593513715,10.65909258075153
CIFAR10,R50,Head,100,TD,8,3,0.0079869808094312,0.672,684,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0037546435385233,2.267,381,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0054980295456485,4.136,391,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0044270096018174,7.894,405,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0025893169385591,7.115,119,320,0.125,1.5547406673431396,2.5562317783128563,4.424834656400019,5.812285044461847,6.9728071267553,7.995720902210339,8.924301973558421,9.783266899469233,10.588251210330284
CIFAR10,R50,Head,100,TD,8,3,0.0062997197254435,2.838,571,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0041840478269295,1.901,265,120,0.3333333333333333,2.353759765625,2.6223778004757867,4.48498124334426,5.85604656582854,6.9949251668575165,7.992774780117854,8.893778318219459,9.723181130310588,10.49696094414524
CIFAR10,R50,Head,100,TD,8,3,0.0064944548141152,0.2,108,360,0.1111111111111111,1.4837050437927246,2.5500011216738305,4.419306918675232,5.808546042999418,6.971432811476791,7.997101550597229,8.92873494314059,9.790994690002474,10.599479794833616
CIFAR10,R50,Head,100,TD,8,3,0.009225515755776,5.318,759,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0033390850226285,6.247,670,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0092286096514266,7.201,802,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0092839533701884,0.818,502,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0057704770851181,10.0,591,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0094024778000354,0.598,492,80,0.5,2.813849449157715,2.667286541222683,4.525762874764296,5.886274937193664,7.011489033226805,7.99373071198942,8.87775079396181,9.689120626867238,10.444025943331471
CIFAR10,R50,Head,100,TD,8,3,0.0078345189812315,8.587,719,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
CIFAR10,R50,Head,100,TD,8,3,0.0093785409798759,0.2,123,320,0.125,1.5547406673431396,2.5562317783128563,4.424834656400019,5.812285044461847,6.9728071267553,7.995720902210339,8.924301973558421,9.783266899469233,10.588251210330284
CIFAR10,R50,Head,100,TD,8,3,0.0074077795599462,7.061,982,40,1.0,3.8039684295654297,2.802140572533402,4.64403614356132,5.970811056189229,7.054488451522261,7.990601362268904,8.82542200438226,9.585375844019064,10.287180628028546
