Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS
CIFAR10,R50,FiLM,50,TD,8,0,0.003220697721991725,6.639,99
CIFAR10,R50,FiLM,50,TD,8,0,0.007735117833782478,3.782,495
CIFAR10,R50,FiLM,50,TD,8,0,0.005425865669274647,8.289,474
CIFAR10,R50,FiLM,50,TD,8,0,0.006563369584406378,0.865,396
CIFAR10,R50,FiLM,50,TD,8,0,0.008616274397410861,3.118,347
CIFAR10,R50,FiLM,50,TD,8,0,0.009318210622561447,9.892,480
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.2,107
CIFAR10,R50,FiLM,50,TD,8,0,0.0078091777076199215,7.324,453
CIFAR10,R50,FiLM,50,TD,8,0,0.009578325897715944,0.26,389
CIFAR10,R50,FiLM,50,TD,8,0,0.008066467551798132,4.879,367
CIFAR10,R50,FiLM,50,TD,8,0,0.005617334900220646,2.623,339
CIFAR10,R50,FiLM,50,TD,8,0,0.006112335077261861,8.131,500
CIFAR10,R50,FiLM,50,TD,8,0,0.006537078336048787,5.768,248
CIFAR10,R50,FiLM,50,TD,8,0,0.007028389804980782,7.901,258
CIFAR10,R50,FiLM,50,TD,8,0,0.009553723389158829,1.99,429
CIFAR10,R50,FiLM,50,TD,8,0,0.005423014510400345,7.68,232
CIFAR10,R50,FiLM,50,TD,8,0,0.005441408462753035,4.186,76
CIFAR10,R50,FiLM,50,TD,8,0,0.006129073077364801,7.243,500
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,2.518,500
CIFAR10,R50,FiLM,50,TD,8,0,0.004940685274768824,9.835,442
CIFAR10,R50,FiLM,50,TD,8,0,0.005974258410396819,0.2,86
CIFAR10,R50,FiLM,50,TD,8,0,0.005060355348370029,5.4,97
CIFAR10,R50,FiLM,50,TD,8,0,0.004601319783921022,4.637,130
CIFAR10,R50,FiLM,50,TD,8,0,0.005733812117115585,2.129,302
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.2,359
CIFAR10,R50,FiLM,50,TD,8,0,0.005255193282187501,1.396,305
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,6.206,465
CIFAR10,R50,FiLM,50,TD,8,0,0.006038696502919237,0.626,67
CIFAR10,R50,FiLM,50,TD,8,0,0.006118567761934323,4.433,152
CIFAR10,R50,FiLM,50,TD,8,0,0.008352718706487646,0.2,278
CIFAR10,R50,FiLM,50,TD,8,0,0.00880081181452781,2.737,497
CIFAR10,R50,FiLM,50,TD,8,0,0.008188752388311009,2.579,200
CIFAR10,R50,FiLM,50,TD,8,0,0.004713167299005786,9.296,309
CIFAR10,R50,FiLM,50,TD,8,0,0.0070603395096289654,6.527,213
CIFAR10,R50,FiLM,50,TD,8,0,0.003805786329725542,5.835,174
CIFAR10,R50,FiLM,50,TD,8,0,0.005668889906530773,8.938,345
CIFAR10,R50,FiLM,50,TD,8,0,0.009259339131693176,0.753,98
CIFAR10,R50,FiLM,50,TD,8,0,0.0029220883669251714,0.668,168
CIFAR10,R50,FiLM,50,TD,8,0,0.009804295699213313,0.728,481
CIFAR10,R50,FiLM,50,TD,8,0,0.008256087694466074,0.2,337
CIFAR10,R50,FiLM,50,TD,8,0,0.00663978925756861,4.896,404
CIFAR10,R50,FiLM,50,TD,8,0,0.008187111456451306,0.29,313
CIFAR10,R50,FiLM,50,TD,8,0,0.00567887052319667,3.081,123
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,6.662,494
CIFAR10,R50,FiLM,50,TD,8,0,0.006841884356322878,2.638,249
CIFAR10,R50,FiLM,50,TD,8,0,0.004881001512875218,6.106,241
CIFAR10,R50,FiLM,50,TD,8,0,0.003982599763591757,6.724,288
CIFAR10,R50,FiLM,50,TD,8,0,0.009849884991290848,8.371,370
CIFAR10,R50,FiLM,50,TD,8,0,0.008778437107288631,2.3,322
CIFAR10,R50,FiLM,50,TD,8,0,0.005482706368572766,2.71,276
CIFAR10,R50,FiLM,50,TD,8,0,0.009358561423267967,0.687,82
CIFAR10,R50,FiLM,50,TD,8,0,0.006333507388483383,6.143,500
CIFAR10,R50,FiLM,50,TD,8,0,0.0065204307857932116,0.2,125
CIFAR10,R50,FiLM,50,TD,8,0,0.004669305919173591,9.709,500
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,10.0,409
CIFAR10,R50,FiLM,50,TD,8,0,0.006732956478460366,1.229,38
CIFAR10,R50,FiLM,50,TD,8,0,0.004935258620374721,8.623,222
CIFAR10,R50,FiLM,50,TD,8,0,0.007404372272618478,7.176,417
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,1.352,331
CIFAR10,R50,FiLM,50,TD,8,0,0.005325855457990477,0.626,26
CIFAR10,R50,FiLM,50,TD,8,0,0.009475925058070848,0.2,457
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.2,249
CIFAR10,R50,FiLM,50,TD,8,0,0.006337598039023467,2.711,389
CIFAR10,R50,FiLM,50,TD,8,0,0.0029248241394156786,1.923,34
CIFAR10,R50,FiLM,50,TD,8,0,0.007986980809431228,0.672,344
CIFAR10,R50,FiLM,50,TD,8,0,0.009324738293606296,1.013,289
CIFAR10,R50,FiLM,50,TD,8,0,0.0037294306161493322,2.161,408
CIFAR10,R50,FiLM,50,TD,8,0,0.004427009601817442,7.894,205
CIFAR10,R50,FiLM,50,TD,8,0,0.00892060833738589,4.031,191
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.2,183
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.424,437
CIFAR10,R50,FiLM,50,TD,8,0,0.006177519165711328,1.179,97
CIFAR10,R50,FiLM,50,TD,8,0,0.0028753615495833037,4.1,446
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,4.551,180
CIFAR10,R50,FiLM,50,TD,8,0,0.008656642564373766,9.67,454
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,1.019,432
CIFAR10,R50,FiLM,50,TD,8,0,0.006423075662660012,6.938,382
CIFAR10,R50,FiLM,50,TD,8,0,0.007102075324847617,3.558,160
CIFAR10,R50,FiLM,50,TD,8,0,0.008403507609045098,9.398,362
CIFAR10,R50,FiLM,50,TD,8,0,0.005385268184474306,9.994,378
CIFAR10,R50,FiLM,50,TD,8,0,0.007002552533254102,0.475,267
CIFAR10,R50,FiLM,50,TD,8,0,0.0034406886997699173,5.044,263
CIFAR10,R50,FiLM,50,TD,8,0,0.007775328095714352,0.2,500
CIFAR10,R50,FiLM,50,TD,8,0,0.006168626060282578,7.701,305
CIFAR10,R50,FiLM,50,TD,8,0,0.0030123087781109247,7.376,288
CIFAR10,R50,FiLM,50,TD,8,0,0.007467696333232898,0.267,387
CIFAR10,R50,FiLM,50,TD,8,0,0.006929022435934452,0.2,136
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,10.0,436
CIFAR10,R50,FiLM,50,TD,8,0,0.004005270199735016,3.776,31
CIFAR10,R50,FiLM,50,TD,8,0,0.006696195424507068,1.146,341
CIFAR10,R50,FiLM,50,TD,8,0,0.006401760787732999,1.119,192
CIFAR10,R50,FiLM,50,TD,8,0,0.009532368824333696,0.2,346
CIFAR10,R50,FiLM,50,TD,8,0,0.008434712830343619,0.2,119
CIFAR10,R50,FiLM,50,TD,8,0,0.005945606925287649,8.49,257
CIFAR10,R50,FiLM,50,TD,8,0,0.007790241398859807,3.277,500
CIFAR10,R50,FiLM,50,TD,8,0,0.006992866033099181,6.192,251
CIFAR10,R50,FiLM,50,TD,8,0,0.0024961199132327266,8.57,251
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,6.153,355
CIFAR10,R50,FiLM,50,TD,8,0,0.00885352604558186,0.737,411
CIFAR10,R50,FiLM,50,TD,8,0,0.007854779690216602,6.763,215
CIFAR10,R50,FiLM,50,TD,8,0,0.009258845042106303,1.686,436
CIFAR10,R50,FiLM,50,TD,8,0,0.007354073221818507,5.753,215
CIFAR10,R50,FiLM,50,TD,8,0,0.006222345248918397,3.474,203
CIFAR10,R50,FiLM,50,TD,8,0,0.0074417439671998625,8.217,451
CIFAR10,R50,FiLM,50,TD,8,0,0.006489288095033433,9.847,266
CIFAR10,R50,FiLM,50,TD,8,0,0.008121408349114128,0.2,338
CIFAR10,R50,FiLM,50,TD,8,0,0.006237094746468172,6.844,261
CIFAR10,R50,FiLM,50,TD,8,0,0.004079253357103313,1.689,417
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.2,268
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,0.2,204
CIFAR10,R50,FiLM,50,TD,8,0,0.009999999999999998,7.861,500
CIFAR10,R50,FiLM,50,TD,8,0,0.005780129168419798,5.166,212
CIFAR10,R50,FiLM,50,TD,8,0,0.0056738808417118895,1.343,211
CIFAR10,R50,FiLM,50,TD,8,0,0.00949203989810028,1.66,349
CIFAR10,R50,FiLM,50,TD,8,0,0.007419332561026475,5.679,300
CIFAR10,R50,FiLM,50,TD,8,0,0.008100067816809985,2.954,204
CIFAR10,R50,FiLM,50,TD,8,1,0.007103021130785204,5.159,500
CIFAR10,R50,FiLM,50,TD,8,1,0.006598097173246981,3.351,130
CIFAR10,R50,FiLM,50,TD,8,1,0.008865428345428222,6.623,255
CIFAR10,R50,FiLM,50,TD,8,1,0.003370362822495109,6.107,179
CIFAR10,R50,FiLM,50,TD,8,1,0.007358847475276268,6.301,225
CIFAR10,R50,FiLM,50,TD,8,1,0.002881527178520005,3.933,42
CIFAR10,R50,FiLM,50,TD,8,1,0.005002936471946011,2.247,282
CIFAR10,R50,FiLM,50,TD,8,1,0.006669023039299075,5.813,450
CIFAR10,R50,FiLM,50,TD,8,1,0.00812622835442497,0.239,261
CIFAR10,R50,FiLM,50,TD,8,1,0.008139981892079453,0.2,211
CIFAR10,R50,FiLM,50,TD,8,1,0.007256631994949285,4.524,204
CIFAR10,R50,FiLM,50,TD,8,1,0.0025223216378006917,6.774,16
CIFAR10,R50,FiLM,50,TD,8,1,0.009935646530696748,3.702,270
CIFAR10,R50,FiLM,50,TD,8,1,0.006600436849531895,5.099,282
CIFAR10,R50,FiLM,50,TD,8,1,0.0048531578393037015,5.281,162
CIFAR10,R50,FiLM,50,TD,8,1,0.0046193427160891865,8.191,231
CIFAR10,R50,FiLM,50,TD,8,1,0.004804843165504489,4.9,267
CIFAR10,R50,FiLM,50,TD,8,1,0.0026849082229526335,6.229,325
CIFAR10,R50,FiLM,50,TD,8,1,0.006579548860441575,3.911,264
CIFAR10,R50,FiLM,50,TD,8,1,0.004959345905306576,1.506,97
CIFAR10,R50,FiLM,50,TD,8,1,0.004205438299340216,2.243,246
CIFAR10,R50,FiLM,50,TD,8,1,0.007654621047993131,5.27,474
CIFAR10,R50,FiLM,50,TD,8,1,0.005515425426026388,5.48,255
CIFAR10,R50,FiLM,50,TD,8,1,0.0061158786512657696,2.196,298
CIFAR10,R50,FiLM,50,TD,8,1,0.005645344952386307,7.662,195
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,0.2,500
CIFAR10,R50,FiLM,50,TD,8,1,0.003325854794056797,8.343,499
CIFAR10,R50,FiLM,50,TD,8,1,0.008112947581821413,1.296,259
CIFAR10,R50,FiLM,50,TD,8,1,0.005556170076804715,9.045,150
CIFAR10,R50,FiLM,50,TD,8,1,0.007703152290895559,3.003,480
CIFAR10,R50,FiLM,50,TD,8,1,0.009109092205844634,5.706,386
CIFAR10,R50,FiLM,50,TD,8,1,0.007230004005171776,0.746,304
CIFAR10,R50,FiLM,50,TD,8,1,0.0044421241717617155,7.396,302
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,0.2,208
CIFAR10,R50,FiLM,50,TD,8,1,0.007660018829432325,2.313,281
CIFAR10,R50,FiLM,50,TD,8,1,0.005733812117115585,2.129,302
CIFAR10,R50,FiLM,50,TD,8,1,0.006305951723816837,3.62,235
CIFAR10,R50,FiLM,50,TD,8,1,0.005255193282187501,1.396,305
CIFAR10,R50,FiLM,50,TD,8,1,0.007622928513722417,8.383,229
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,1.176,408
CIFAR10,R50,FiLM,50,TD,8,1,0.006118567761934323,4.433,152
CIFAR10,R50,FiLM,50,TD,8,1,0.005723682177301531,0.2,100
CIFAR10,R50,FiLM,50,TD,8,1,0.007973503956900595,0.2,193
CIFAR10,R50,FiLM,50,TD,8,1,0.006730712684516841,2.97,489
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,3.402,239
CIFAR10,R50,FiLM,50,TD,8,1,0.007155674888295287,10.0,325
CIFAR10,R50,FiLM,50,TD,8,1,0.004544332765500816,6.009,175
CIFAR10,R50,FiLM,50,TD,8,1,0.005668889906530773,8.938,345
CIFAR10,R50,FiLM,50,TD,8,1,0.008021874439491502,0.2,500
CIFAR10,R50,FiLM,50,TD,8,1,0.0030790664831071134,8.721,181
CIFAR10,R50,FiLM,50,TD,8,1,0.007157324037300442,7.842,410
CIFAR10,R50,FiLM,50,TD,8,1,0.004548808536517289,8.497,285
CIFAR10,R50,FiLM,50,TD,8,1,0.0018488483899457412,4.318,188
CIFAR10,R50,FiLM,50,TD,8,1,0.007791134990374933,4.41,284
CIFAR10,R50,FiLM,50,TD,8,1,0.009025332814854537,0.352,66
CIFAR10,R50,FiLM,50,TD,8,1,0.003503444069335687,4.26,367
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,5.61,500
CIFAR10,R50,FiLM,50,TD,8,1,0.007674931720094942,5.136,446
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,7.489,358
CIFAR10,R50,FiLM,50,TD,8,1,0.0042607779461326075,2.314,100
CIFAR10,R50,FiLM,50,TD,8,1,0.005932250352234699,3.939,371
CIFAR10,R50,FiLM,50,TD,8,1,0.005696159375169489,2.408,169
CIFAR10,R50,FiLM,50,TD,8,1,0.008659954736160247,2.321,208
CIFAR10,R50,FiLM,50,TD,8,1,0.005145573021037907,7.053,388
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,10.0,263
CIFAR10,R50,FiLM,50,TD,8,1,0.008217730235037985,3.361,327
CIFAR10,R50,FiLM,50,TD,8,1,0.009079046609731481,2.665,321
CIFAR10,R50,FiLM,50,TD,8,1,0.005296352191765979,3.37,233
CIFAR10,R50,FiLM,50,TD,8,1,0.009779715056868128,9.355,493
CIFAR10,R50,FiLM,50,TD,8,1,0.008318978796751834,2.019,199
CIFAR10,R50,FiLM,50,TD,8,1,0.0036987542085327165,6.245,318
CIFAR10,R50,FiLM,50,TD,8,1,0.0077263093743842205,2.591,290
CIFAR10,R50,FiLM,50,TD,8,1,0.00740921710794437,2.299,289
CIFAR10,R50,FiLM,50,TD,8,1,0.00671794459467274,9.349,328
CIFAR10,R50,FiLM,50,TD,8,1,0.008174405446925909,6.632,191
CIFAR10,R50,FiLM,50,TD,8,1,0.0029248241394156786,1.923,34
CIFAR10,R50,FiLM,50,TD,8,1,0.004399489362510891,3.559,117
CIFAR10,R50,FiLM,50,TD,8,1,0.007900269175056781,9.639,432
CIFAR10,R50,FiLM,50,TD,8,1,0.009679717347708842,4.639,390
CIFAR10,R50,FiLM,50,TD,8,1,0.004427009601817442,7.894,205
CIFAR10,R50,FiLM,50,TD,8,1,0.008717935751752762,0.881,53
CIFAR10,R50,FiLM,50,TD,8,1,0.006299719725443584,2.838,288
CIFAR10,R50,FiLM,50,TD,8,1,0.004953111416945938,1.484,152
CIFAR10,R50,FiLM,50,TD,8,1,0.0066648408266517575,0.837,314
CIFAR10,R50,FiLM,50,TD,8,1,0.0055301555685474645,7.313,313
CIFAR10,R50,FiLM,50,TD,8,1,0.009708763262334665,6.631,478
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,0.2,207
CIFAR10,R50,FiLM,50,TD,8,1,0.00928395337018845,0.818,254
CIFAR10,R50,FiLM,50,TD,8,1,0.00886477157875817,0.2,184
CIFAR10,R50,FiLM,50,TD,8,1,0.004680130749526949,7.749,102
CIFAR10,R50,FiLM,50,TD,8,1,0.007656273712240261,0.2,231
CIFAR10,R50,FiLM,50,TD,8,1,0.008439639556277691,1.107,480
CIFAR10,R50,FiLM,50,TD,8,1,0.007002552533254102,0.475,267
CIFAR10,R50,FiLM,50,TD,8,1,0.008694634053831144,7.245,271
CIFAR10,R50,FiLM,50,TD,8,1,0.005714162510665241,1.106,285
CIFAR10,R50,FiLM,50,TD,8,1,0.0037656419329288957,5.514,80
CIFAR10,R50,FiLM,50,TD,8,1,0.006864873371488461,9.607,225
CIFAR10,R50,FiLM,50,TD,8,1,0.007092712329959075,1.632,247
CIFAR10,R50,FiLM,50,TD,8,1,0.00427768225617744,10.0,256
CIFAR10,R50,FiLM,50,TD,8,1,0.007215466463296871,3.208,448
CIFAR10,R50,FiLM,50,TD,8,1,0.0057396032038528,2.641,107
CIFAR10,R50,FiLM,50,TD,8,1,0.008933416709534674,0.2,236
CIFAR10,R50,FiLM,50,TD,8,1,0.004293641633429286,7.756,469
CIFAR10,R50,FiLM,50,TD,8,1,0.007452907431843433,7.916,363
CIFAR10,R50,FiLM,50,TD,8,1,0.005640132805727673,2.254,215
CIFAR10,R50,FiLM,50,TD,8,1,0.0046049870878096125,5.583,50
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,4.573,471
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,2.842,368
CIFAR10,R50,FiLM,50,TD,8,1,0.008315709411882857,4.251,500
CIFAR10,R50,FiLM,50,TD,8,1,0.004213236642204449,5.857,409
CIFAR10,R50,FiLM,50,TD,8,1,0.00950017079239373,3.876,324
CIFAR10,R50,FiLM,50,TD,8,1,0.005836420184722736,6.531,156
CIFAR10,R50,FiLM,50,TD,8,1,0.0050349859098750074,0.738,200
CIFAR10,R50,FiLM,50,TD,8,1,0.008921401994653251,5.322,500
CIFAR10,R50,FiLM,50,TD,8,1,0.008665047305057655,4.896,301
CIFAR10,R50,FiLM,50,TD,8,1,0.008444464873845588,0.2,231
CIFAR10,R50,FiLM,50,TD,8,1,0.009999999999999998,0.2,179
CIFAR10,R50,FiLM,50,TD,8,1,0.00987061631370975,0.619,216
CIFAR10,R50,FiLM,50,TD,8,1,0.005910944341743352,9.849,429
CIFAR10,R50,FiLM,50,TD,8,1,0.0071726632489982406,0.2,388
CIFAR10,R50,FiLM,50,TD,8,1,0.0020322578308504696,2.527,284
CIFAR10,R50,FiLM,50,TD,8,1,0.009159135162949911,3.644,358
CIFAR10,R50,FiLM,50,TD,8,1,0.004676042247344113,4.018,488
CIFAR10,R50,FiLM,50,TD,8,1,0.006406126130561806,2.556,153
CIFAR10,R50,FiLM,50,TD,8,1,0.0071869657046423506,5.052,394
CIFAR10,R50,FiLM,50,TD,8,1,0.006496596430815389,1.912,53
CIFAR10,R50,FiLM,50,TD,8,1,0.008326761201727952,1.096,433
CIFAR10,R50,FiLM,50,TD,8,1,0.0051634408852375855,1.032,488
CIFAR10,R50,FiLM,50,TD,8,1,0.006672956842335989,4.501,317
CIFAR10,R50,FiLM,50,TD,8,2,0.006906027613963922,0.2,315
CIFAR10,R50,FiLM,50,TD,8,2,0.006116164573472365,7.189,431
CIFAR10,R50,FiLM,50,TD,8,2,0.006117477454640167,9.202,249
CIFAR10,R50,FiLM,50,TD,8,2,0.006021485133213874,8.306,106
CIFAR10,R50,FiLM,50,TD,8,2,0.0065636962817650895,10.0,135
CIFAR10,R50,FiLM,50,TD,8,2,0.008901612281550418,3.65,331
CIFAR10,R50,FiLM,50,TD,8,2,0.0021856649003932195,1.512,79
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,0.44,119
CIFAR10,R50,FiLM,50,TD,8,2,0.0051947594275312675,2.817,92
CIFAR10,R50,FiLM,50,TD,8,2,0.005438905633019512,0.2,259
CIFAR10,R50,FiLM,50,TD,8,2,0.008242802898760419,7.821,126
CIFAR10,R50,FiLM,50,TD,8,2,0.008704289814479554,5.237,389
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,0.2,136
CIFAR10,R50,FiLM,50,TD,8,2,0.007904508617281246,5.524,386
CIFAR10,R50,FiLM,50,TD,8,2,0.006087528326153048,4.103,349
CIFAR10,R50,FiLM,50,TD,8,2,0.007501387847431497,1.982,428
CIFAR10,R50,FiLM,50,TD,8,2,0.006080382227244239,9.472,391
CIFAR10,R50,FiLM,50,TD,8,2,0.005417800763423045,0.506,74
CIFAR10,R50,FiLM,50,TD,8,2,0.004959345905306576,1.506,97
CIFAR10,R50,FiLM,50,TD,8,2,0.009888863850005772,1.297,463
CIFAR10,R50,FiLM,50,TD,8,2,0.005895859693960625,8.872,157
CIFAR10,R50,FiLM,50,TD,8,2,0.007544979218662585,4.715,329
CIFAR10,R50,FiLM,50,TD,8,2,0.0048134812981808495,3.791,420
CIFAR10,R50,FiLM,50,TD,8,2,0.007391243558962397,2.841,253
CIFAR10,R50,FiLM,50,TD,8,2,0.007418302291362667,8.953,112
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,0.264,452
CIFAR10,R50,FiLM,50,TD,8,2,0.007338093195234367,4.95,335
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,1.475,361
CIFAR10,R50,FiLM,50,TD,8,2,0.00677294114713919,4.773,500
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,0.2,447
CIFAR10,R50,FiLM,50,TD,8,2,0.007230004005171776,0.746,304
CIFAR10,R50,FiLM,50,TD,8,2,0.006423610535316922,5.462,303
CIFAR10,R50,FiLM,50,TD,8,2,0.009136742889036053,0.2,94
CIFAR10,R50,FiLM,50,TD,8,2,0.004601319783921022,4.637,130
CIFAR10,R50,FiLM,50,TD,8,2,0.005332689183665666,4.857,241
CIFAR10,R50,FiLM,50,TD,8,2,0.0068350683736474495,0.872,103
CIFAR10,R50,FiLM,50,TD,8,2,0.004894180474364063,10.0,308
CIFAR10,R50,FiLM,50,TD,8,2,0.0077677768997038025,5.359,316
CIFAR10,R50,FiLM,50,TD,8,2,0.006082303772584536,7.504,205
CIFAR10,R50,FiLM,50,TD,8,2,0.007319966218719871,3.87,476
CIFAR10,R50,FiLM,50,TD,8,2,0.00848940658353384,0.951,424
CIFAR10,R50,FiLM,50,TD,8,2,0.002865773950882142,2.284,177
CIFAR10,R50,FiLM,50,TD,8,2,0.007912700472939474,1.141,122
CIFAR10,R50,FiLM,50,TD,8,2,0.0028949421707480435,6.515,38
CIFAR10,R50,FiLM,50,TD,8,2,0.007996066056140373,3.644,357
CIFAR10,R50,FiLM,50,TD,8,2,0.005887920279329729,5.543,331
CIFAR10,R50,FiLM,50,TD,8,2,0.007422389769081806,10.0,500
CIFAR10,R50,FiLM,50,TD,8,2,0.0035177129984838747,3.238,180
CIFAR10,R50,FiLM,50,TD,8,2,0.005363436390577761,8.038,255
CIFAR10,R50,FiLM,50,TD,8,2,0.006819296656075498,4.347,464
CIFAR10,R50,FiLM,50,TD,8,2,0.004548808536517289,8.497,285
CIFAR10,R50,FiLM,50,TD,8,2,0.004607623446564881,5.933,242
CIFAR10,R50,FiLM,50,TD,8,2,0.006171802615120804,10.0,500
CIFAR10,R50,FiLM,50,TD,8,2,0.008773026484828727,2.629,235
CIFAR10,R50,FiLM,50,TD,8,2,0.008089429743082183,10.0,420
CIFAR10,R50,FiLM,50,TD,8,2,0.003806880203349028,9.695,397
CIFAR10,R50,FiLM,50,TD,8,2,0.008669164076650292,9.256,87
CIFAR10,R50,FiLM,50,TD,8,2,0.0075878347539017925,5.525,215
CIFAR10,R50,FiLM,50,TD,8,2,0.008146744534601236,1.949,217
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,10.0,413
CIFAR10,R50,FiLM,50,TD,8,2,0.007448540891085669,10.0,500
CIFAR10,R50,FiLM,50,TD,8,2,0.005955965567319954,3.915,288
CIFAR10,R50,FiLM,50,TD,8,2,0.005145573021037907,7.053,388
CIFAR10,R50,FiLM,50,TD,8,2,0.007106878116412696,6.26,500
CIFAR10,R50,FiLM,50,TD,8,2,0.007228210706728737,2.289,467
CIFAR10,R50,FiLM,50,TD,8,2,0.008522175647493628,4.468,463
CIFAR10,R50,FiLM,50,TD,8,2,0.0067815629044423,3.072,145
CIFAR10,R50,FiLM,50,TD,8,2,0.0026229204443855418,4.635,188
CIFAR10,R50,FiLM,50,TD,8,2,0.00788312817531443,2.147,460
CIFAR10,R50,FiLM,50,TD,8,2,0.007821065421637397,6.416,296
CIFAR10,R50,FiLM,50,TD,8,2,0.00981164795748607,0.2,345
CIFAR10,R50,FiLM,50,TD,8,2,0.008898649839653253,0.2,222
CIFAR10,R50,FiLM,50,TD,8,2,0.009989306464910112,2.003,365
CIFAR10,R50,FiLM,50,TD,8,2,0.005811066736703284,4.217,219
CIFAR10,R50,FiLM,50,TD,8,2,0.003300345521436028,5.191,133
CIFAR10,R50,FiLM,50,TD,8,2,0.0068845888340103535,2.55,176
CIFAR10,R50,FiLM,50,TD,8,2,0.008077350137422766,0.2,291
CIFAR10,R50,FiLM,50,TD,8,2,0.004177157378283523,3.047,168
CIFAR10,R50,FiLM,50,TD,8,2,0.004427009601817442,7.894,205
CIFAR10,R50,FiLM,50,TD,8,2,0.005381446778137456,8.123,339
CIFAR10,R50,FiLM,50,TD,8,2,0.0047866681793819,1.716,204
CIFAR10,R50,FiLM,50,TD,8,2,0.00864599601621296,5.449,445
CIFAR10,R50,FiLM,50,TD,8,2,0.002982518593103111,6.28,259
CIFAR10,R50,FiLM,50,TD,8,2,0.008956242113349291,7.281,499
CIFAR10,R50,FiLM,50,TD,8,2,0.004745503432772399,5.731,305
CIFAR10,R50,FiLM,50,TD,8,2,0.009677353709998854,6.094,405
CIFAR10,R50,FiLM,50,TD,8,2,0.007874516754414251,5.104,292
CIFAR10,R50,FiLM,50,TD,8,2,0.005034551683723298,5.615,415
CIFAR10,R50,FiLM,50,TD,8,2,0.006507058921015835,0.2,168
CIFAR10,R50,FiLM,50,TD,8,2,0.0094618773368468,4.253,272
CIFAR10,R50,FiLM,50,TD,8,2,0.004294378945886618,6.244,450
CIFAR10,R50,FiLM,50,TD,8,2,0.0014365073681707043,5.263,18
CIFAR10,R50,FiLM,50,TD,8,2,0.0034406886997699173,5.044,263
CIFAR10,R50,FiLM,50,TD,8,2,0.008172372008097253,2.304,456
CIFAR10,R50,FiLM,50,TD,8,2,0.008988915588984327,4.068,217
CIFAR10,R50,FiLM,50,TD,8,2,0.006502511173527435,8.892,431
CIFAR10,R50,FiLM,50,TD,8,2,0.004924142764041694,6.105,500
CIFAR10,R50,FiLM,50,TD,8,2,0.004245233455732257,5.525,146
CIFAR10,R50,FiLM,50,TD,8,2,0.006675441374775086,10.0,165
CIFAR10,R50,FiLM,50,TD,8,2,0.008105933544409619,1.988,187
CIFAR10,R50,FiLM,50,TD,8,2,0.0057352081022412574,1.058,71
CIFAR10,R50,FiLM,50,TD,8,2,0.006579096582966998,6.755,354
CIFAR10,R50,FiLM,50,TD,8,2,0.006689724145133792,0.585,395
CIFAR10,R50,FiLM,50,TD,8,2,0.007032945130771534,10.0,500
CIFAR10,R50,FiLM,50,TD,8,2,0.0041321763069464045,4.984,344
CIFAR10,R50,FiLM,50,TD,8,2,0.00856164867192181,2.202,500
CIFAR10,R50,FiLM,50,TD,8,2,0.008482364090746897,5.894,306
CIFAR10,R50,FiLM,50,TD,8,2,0.0023355216084362308,8.078,133
CIFAR10,R50,FiLM,50,TD,8,2,0.008950369209841219,3.659,479
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,10.0,500
CIFAR10,R50,FiLM,50,TD,8,2,0.009999999999999998,4.797,367
