Dataset,Model,Parameterization,Shots,HPO,MIA,DP,Seed,N,TPR@FPR=0.001,TPR@FPR=0.00316,TPR@FPR=0.01,TPR@FPR=0.03162,TPR@FPR=0.1,TPR@FPR=0.31623,TPR@FPR=1.0,Classes
CIFAR10,R50,Head,50,TD,WB-LiRA,-1,2,129,0.1528333930602514,0.1980492669170003,0.262118072326701,0.3517240304763092,0.5058818030258176,0.7917919633536404,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,-1,3,129,0.0038162588202308,0.0547516316453527,0.1545195408028162,0.2573248804498512,0.3781055779685042,0.6401813112353775,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,-1,3,129,0.1335846352746927,0.1893175906166762,0.2540849545943083,0.3468901384756772,0.494883097867568,0.7723640555148834,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,-1,3,129,0.1340052025732488,0.1981027741865138,0.2638981915606162,0.3588529416346049,0.5101792862817178,0.7871929469306376,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,-1,10,129,0.0086269990812401,0.0676923556067708,0.1689428033075354,0.2760951150007008,0.4035847205568619,0.6613202111590388,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,-1,10,129,0.1202329601195945,0.2098509740411417,0.275814815391563,0.3627076942242708,0.5116713642804864,0.7879222012862638,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,-1,10,129,0.1760592989395331,0.2334117134092218,0.2927885139449055,0.3770808352928352,0.5257953501409284,0.8010962829157389,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,2,0,129,0.0012775570616187,0.0041131105398457,0.0129469502220144,0.0431876606683804,0.1297655215393004,0.3718781646802212,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,2,0,129,0.0012931370257848,0.0047051491781568,0.013990807821142,0.0464282932149256,0.1374776038015112,0.3861649918205188,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,2,0,129,0.0011996572407883,0.0039105710056866,0.0139284879644776,0.0431565007400483,0.1335358728674924,0.3875671885954662,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,2,1,129,0.0011691895178262,0.0039128875863251,0.0136093659874974,0.0422623037710259,0.1295617877687187,0.3634932264953934,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,2,1,129,0.0016836329056697,0.0051444338784354,0.0152150529253121,0.0466896347451946,0.135532448906418,0.3831044320077322,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,2,1,129,0.0017148112928118,0.0053782717820007,0.0154177124417353,0.0456919263566495,0.1349556487442904,0.3853180974948166,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,2,2,129,0.0015580935167728,0.0048456708371636,0.0143812031598136,0.041242735388978,0.1282778392359109,0.3735996634518004,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,2,2,129,0.0015892553871083,0.0051728704756859,0.0150044405665228,0.0476620806780823,0.1372057150870195,0.3874978576214144,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,2,2,129,0.0015892553871083,0.0050326420591763,0.0166404387591343,0.0470544242065408,0.1385768373817796,0.38890014178651,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,2,3,129,0.0011838190626022,0.0042212495521737,0.0129441268555584,0.0433028551846602,0.1277901524945871,0.3707067088272402,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,2,3,129,0.0015576566613187,0.0050623841492858,0.0153740712472156,0.0464181685072976,0.1369024439633016,0.384086979547968,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,2,3,129,0.0014641972616395,0.005077960715899,0.0155609900465739,0.0469010420723064,0.1364039938316796,0.3892583996635461,1.0,10
CIFAR10,R50,Head,50,TD,ACC-LiRA,2,10,129,0.0012146316395969,0.0042979273401124,0.0137813974492735,0.0424186741828487,0.1337340579597302,0.3753834654375009,1.0,10
CIFAR10,R50,Head,50,TD,KL-LiRA,2,10,129,0.0017596586573648,0.0049675319619415,0.0150427456903935,0.0458912748960555,0.1353068502110033,0.3826556830745752,1.0,10
CIFAR10,R50,Head,50,TD,WB-LiRA,2,10,129,0.0018998084619337,0.005528131180217,0.0160705109238986,0.0476976501549433,0.1387950231247177,0.3906130775339863,1.0,10
CIFAR10,R50,Head,50,ED,ACC-LiRA,-1,0,129,0.0734439510789125,0.1238139752278569,0.1821609410298356,0.2674612448391368,0.4036612915790293,0.6587987847627951,1.0,10
CIFAR10,R50,Head,50,ED,KL-LiRA,-1,0,129,0.1555192023058347,0.1961205889226454,0.2645322115759134,0.3583235958557295,0.5099010672275454,0.789795123471216,1.0,10
CIFAR10,R50,Head,50,ED,WB-LiRA,-1,0,129,0.1671418555737321,0.2104385759912752,0.2790838981070344,0.3664407571862584,0.5233154163745424,0.8034275921165381,1.0,10
CIFAR10,R50,Head,50,ED,ACC-LiRA,-1,1,129,0.0469390618423309,0.093176609973966,0.1633123918499696,0.2636912092537453,0.4012658425179665,0.6551514490155425,1.0,10
CIFAR10,R50,Head,50,ED,KL-LiRA,-1,1,129,0.1464292952125586,0.1924641838277705,0.2526696493990366,0.3454565295337272,0.492010538294854,0.7633872199791105,1.0,10
CIFAR10,R50,Head,50,ED,WB-LiRA,-1,1,129,0.1668979063713034,0.2083495720766364,0.2708154707156999,0.3586761656819492,0.5072255912201662,0.7808938843593621,1.0,10
CIFAR10,R50,Head,50,ED,ACC-LiRA,-1,2,129,0.0856951434225082,0.1274520496720213,0.1864103083467069,0.2748944391642386,0.4206696685935089,0.6847509387513439,1.0,10
CIFAR10,R50,Head,50,ED,KL-LiRA,-1,2,129,0.148720026175971,0.1886072202053567,0.2533460058272697,0.3460837319455914,0.5007245134852993,0.7784079400445615,1.0,10
CIFAR10,R50,Head,50,ED,WB-LiRA,-1,2,129,0.1580218444711051,0.2023651859584612,0.2658419158317882,0.3623813901310356,0.5130022903974697,0.7981801467724092,1.0,10
CIFAR10,R50,Head,50,ED,ACC-LiRA,-1,3,129,0.007414445707877,0.0334740416517391,0.1369180205299148,0.2642564525927195,0.3946790448449352,0.6539509961214349,1.0,10
CIFAR10,R50,Head,50,ED,KL-LiRA,-1,3,129,0.1607190143148647,0.2139908721319646,0.2697705571737877,0.3578248882381346,0.5026558046075484,0.777488745930622,1.0,10
CIFAR10,R50,Head,50,ED,WB-LiRA,-1,3,129,0.1725883580741133,0.2203305347435318,0.2783999750774934,0.3659870091434446,0.5140422748017882,0.7869904515646661,1.0,10
CIFAR10,R50,Head,50,ED,ACC-LiRA,-1,10,129,0.0906457791550524,0.1422520516374169,0.2099132628431723,0.2967905694753726,0.4346824049706464,0.6963732345017675,1.0,10
CIFAR10,R50,Head,50,ED,KL-LiRA,-1,10,129,0.1727268480308952,0.2205802201909151,0.2777613404550197,0.3613996293816279,0.5083077689708333,0.7895728545400751,1.0,10
CIFAR10,R50,Head,50,ED,WB-LiRA,-1,10,129,0.1815251413177196,0.2309045891274896,0.2910444274880483,0.3734369403740442,0.52266533783889,0.8002242396873103,1.0,10
CIFAR100,ViT,Head,100,TD,ACC-LiRA,-1,0,129,0.0083458311534809,0.0180619659361739,0.0390637291945203,0.0847906372919452,0.2087961402081032,0.4492712511383673,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,-1,0,129,0.124892169970354,0.1613834796256467,0.2083357553915014,0.2728640353426728,0.3774620705690867,0.6183549380921932,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,-1,0,129,0.0590455153170958,0.1202270921738456,0.1813513146931736,0.2541068418299134,0.3665244434110329,0.6100230579937608,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,-1,1,129,0.0095218015459362,0.0205760519404817,0.0432341259383051,0.0928755468602239,0.2092176371917661,0.4524429265509747,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,-1,1,129,0.1159824260595368,0.1518775405164903,0.1983695736428099,0.2630975155260245,0.3680349928532229,0.6078566489831733,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,-1,1,129,0.0583307237003252,0.1294690611212223,0.1866014206738744,0.2567266520527218,0.3667126065427892,0.6069466363639182,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,-1,2,129,0.0093052027431898,0.0201522288999256,0.0431904349585397,0.0901784530759338,0.2076779550258869,0.4510581528660939,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,-1,2,129,0.1202327696001103,0.1562745391389819,0.2025997824858472,0.2674276819704332,0.3737979940016945,0.6127651195979011,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,-1,2,129,0.0708463595060893,0.1303356275934454,0.1855575563688004,0.2555930826468511,0.3661888745309221,0.607778417727946,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,-1,3,129,0.0086896058825763,0.0180923640766576,0.0380513268121239,0.0843442138154656,0.21029388851724,0.4474433877215326,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,-1,3,129,0.1373151520836062,0.1735704203025161,0.2205206476973319,0.2846973792427718,0.3900795862476328,0.6311118897218474,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,-1,3,129,0.0454301277395319,0.1214064293781544,0.1931774578755657,0.2701258171213917,0.3825682320101515,0.6248229715661522,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,-1,10,129,0.0084558729479508,0.0179652416179647,0.0375584015702435,0.0803129634237758,0.2030207962691212,0.4360425770412351,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,-1,10,129,0.1398637664913941,0.1764144090927766,0.2227705464611768,0.2874865018438113,0.394084144773103,0.634076516812908,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,-1,10,129,0.0938324375906498,0.1453552776724798,0.2015517937722046,0.2729724470945921,0.3862437799953643,0.6282501195744776,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,-1,0,129,0.0088782964211668,0.0190586913135305,0.0406270224185704,0.0878691701059892,0.2096649809141816,0.4528140440620822,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,-1,0,129,0.1149938964134162,0.1515704625162278,0.1989947489778914,0.2635881338526226,0.3690193570888798,0.6094634656745916,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,-1,0,129,0.0662768121839214,0.1239179212927977,0.1794423453273654,0.2491751438702552,0.3603138987385921,0.6030901586932512,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,-1,1,129,0.0080963218127079,0.0174258890063654,0.0381151111703661,0.0815957311571577,0.1997276163250372,0.4434761241833915,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,-1,1,129,0.11961317487435,0.1556253352474087,0.2020041981502094,0.2662492287371753,0.3727974439032255,0.6135422900072243,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,-1,1,129,0.0260996890144268,0.1334369951910406,0.1904205281483801,0.2583823479255743,0.3669505740675858,0.6090371849449496,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,-1,2,129,0.0083261565032158,0.017862361447128,0.0385122528063279,0.0846669576157472,0.2103833163699167,0.4579541111802739,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,-1,2,129,0.1251667595584912,0.1615744117777014,0.2088182377012645,0.2741872094546565,0.3786281104872673,0.6176704280749843,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,-1,2,129,0.102409942086663,0.1464933788412836,0.1955898734216464,0.2624781885086482,0.3724941493654028,0.6131263512272186,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,-1,3,129,0.0084004691301944,0.0183489438756882,0.0391233807760492,0.0840178691163965,0.2063335676917197,0.4415784851249605,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,-1,3,129,0.131506061407065,0.1694294859024516,0.2174928510356599,0.2823997885348363,0.3899199021431002,0.6306591930371529,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,-1,3,129,0.0719694708797431,0.1336486190038037,0.1961300634783074,0.2708242412873329,0.3829100800203403,0.6248400252083839,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,-1,10,129,0.0085706024305595,0.0182838484919662,0.0383677095421595,0.084225393820577,0.2059944604264681,0.4390658539478182,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,-1,10,129,0.1340528732371001,0.1698546734046981,0.2163425946382571,0.2816508022148992,0.3887647278159305,0.6291206682837323,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,-1,10,129,0.1054557744976515,0.1506870978169615,0.201802958315213,0.2702933586358354,0.3807801759857239,0.6233221782167473,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,-1,0,129,0.0070882824641785,0.0149040057326678,0.0305556158740302,0.0729891457766555,0.2380639217279898,0.5068401150256078,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,-1,0,129,0.1522228047263488,0.2020377648799645,0.2621128975719918,0.3378629061027475,0.4568421313860462,0.7111439588290219,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,-1,0,129,0.036961437882139,0.103482719791043,0.2238532337768292,0.3409882647822486,0.474044788018476,0.7296975769551717,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,-1,1,129,0.0091974489099549,0.0175961311776457,0.035252751479657,0.0980994006923678,0.2895149082426513,0.5558764408819624,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,-1,1,129,0.1039296216793021,0.1455554452619954,0.2064835035300832,0.2927937289839067,0.4194145273162681,0.6774425198218208,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,-1,1,129,0.1029338776320524,0.1782490414800293,0.2613579963520405,0.3512758552231583,0.4780889779509387,0.7309660888662787,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,-1,2,129,0.0100416087044851,0.021272702177517,0.0434929600181136,0.0922881995977153,0.2314935865524637,0.4858479227439723,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,-1,2,129,0.1429258223651051,0.1868964372837565,0.2421477721586124,0.320058249084624,0.4391494020784191,0.6928616956438803,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,-1,2,129,0.0949292589990648,0.1553851712966624,0.2298497092973665,0.3198783530831228,0.4518119094254649,0.7045859522934413,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,-1,3,129,0.0057092175487888,0.0123673870638619,0.027693271434375,0.080201946902106,0.2536694359938101,0.522190280374991,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,-1,3,129,0.1831306731666775,0.2263529543107538,0.281230908543979,0.3577145763363631,0.4755009132887388,0.7292974964414302,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,-1,3,129,0.0347902537050992,0.1210409941047134,0.2567411252833676,0.363726156031272,0.4930131085619656,0.7445985716102103,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,-1,10,129,0.005823689204778,0.0120939232687083,0.0269399893325394,0.1118176236371078,0.2928869125144197,0.5624294521142659,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,-1,10,129,0.18982497922326,0.2340980414046316,0.2902991230355127,0.3665389052208536,0.4839150820526178,0.7360842357260695,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,-1,10,129,0.1315136630322876,0.2150191021967526,0.2933164018407571,0.3816346022649747,0.5040049492055223,0.75480655924782,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,8,0,129,0.0037939119145885,0.0115553488732585,0.0321006026080722,0.0850037784107423,0.2068259412118041,0.4648809316204538,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,8,0,129,0.0046480265070045,0.0132713286442287,0.0362665426572884,0.0928473715824759,0.2228332267627739,0.5020163149838206,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,8,0,129,0.0069111976593229,0.0175574027785851,0.0439070704722044,0.1039462109322017,0.2319936445193667,0.5062434846635276,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,8,1,129,0.0034764962498798,0.0102046985796361,0.0299761567392093,0.0824646614349984,0.2039629731833078,0.4627158373201291,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,8,1,129,0.0050066196829373,0.0138695534892085,0.0366190938320677,0.0936258809449248,0.2249420971527612,0.5054530994688751,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,8,1,129,0.0072746749844197,0.0185327868090027,0.0445673641879803,0.1043778273177416,0.2343693317995926,0.5091791903213104,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,8,2,129,0.0042704400126818,0.011726849974923,0.0331348626505874,0.0868901600039068,0.2073826132860373,0.4649066572818793,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,8,2,129,0.0045758590297442,0.0124849712913875,0.0342115809620078,0.0901590736966786,0.2216008762580124,0.5051700307977095,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,8,2,129,0.0072912976509866,0.0182274689522964,0.0440136709893018,0.1035936345715723,0.2334432273332966,0.5082583286758225,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,8,3,129,0.0038990827465976,0.0106608518914427,0.0300182861554656,0.0818016707918393,0.2024747935540333,0.4596437184071588,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,8,3,129,0.0045633996280755,0.0130344088238645,0.0349297351181778,0.0901626064786786,0.2217190536468826,0.5051195809144938,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,8,3,129,0.0070354025861073,0.0178140796420595,0.0446913949646795,0.1051829894569732,0.2354844435900397,0.512824726540971,1.0,100
CIFAR100,ViT,Head,100,TD,ACC-LiRA,8,10,129,0.0039225079864898,0.0112752724631412,0.031314947158546,0.0838021350536554,0.2044029764548744,0.4611194961825315,1.0,100
CIFAR100,ViT,Head,100,TD,KL-LiRA,8,10,129,0.0037124290014426,0.0107140282374063,0.0312552568196212,0.0860540887494563,0.2179209002233348,0.5023399388057747,1.0,100
CIFAR100,ViT,Head,100,TD,WB-LiRA,8,10,129,0.007248887782938,0.0180838470966076,0.0439398414407542,0.1037952977966513,0.2329481368474663,0.5063725250796324,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,8,0,129,0.0035365924548043,0.0103656339010637,0.0300676238640547,0.0815439167587048,0.2036489759538065,0.4618458020887829,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,8,0,129,0.0043953573989032,0.0127458389040671,0.0352868685694355,0.0922684027979616,0.2240880466585285,0.5100839000949446,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,8,0,129,0.007684706155903,0.0189618089868046,0.0457238078629696,0.1060047666104749,0.2361363328101687,0.5141056792419927,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,8,1,129,0.0035493592705016,0.0103186439416723,0.02965990022417,0.0818530771448858,0.2029537428338444,0.4610407629843453,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,8,1,129,0.0045237083866887,0.0124494997256009,0.0346176861805204,0.0912934891465104,0.223434452736704,0.5068855554487587,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,8,1,129,0.0076428657801149,0.0190273251830102,0.0454618740368903,0.1048560877828868,0.2348863491906003,0.5110852559352356,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,8,2,129,0.0035200704479194,0.0106129232553326,0.0301628410480058,0.0824104226952685,0.2041780391323929,0.4611424066553439,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,8,2,129,0.0036231687455572,0.0112764732010316,0.0320883761708052,0.0876676606996266,0.2209962396252493,0.5073971090617202,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,8,2,129,0.0073285060591567,0.0182313448281475,0.0443547480641938,0.1043316013336113,0.2345625802790785,0.5111450810096811,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,8,3,129,0.0040122569177712,0.0108879753993459,0.0303275772123031,0.0814272658282992,0.2032964690433759,0.4613514081269907,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,8,3,129,0.0045192151913845,0.0126964366414557,0.0345964139291049,0.0906153031633731,0.2237027023046447,0.5095147696169209,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,8,3,129,0.0070795870227983,0.0182574743400821,0.0452316853572001,0.1053713546870773,0.2365642492095249,0.5144952083141157,1.0,100
CIFAR100,ViT,Head,100,ED,ACC-LiRA,8,10,129,0.0035907227259725,0.0108566648914604,0.0308823860011426,0.0827897248895535,0.2041378583261433,0.4617226011654345,1.0,100
CIFAR100,ViT,Head,100,ED,KL-LiRA,8,10,129,0.0035705675465952,0.0106186787349679,0.0306079654819297,0.0840323692180798,0.2157914280022108,0.5031988595269269,1.0,100
CIFAR100,ViT,Head,100,ED,WB-LiRA,8,10,129,0.0070612895748885,0.0181109790688462,0.0441181372583219,0.1045968537764992,0.2355256742101301,0.5109725571728795,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,1,0,129,0.0012594497507468,0.0040652928530879,0.0126673966925484,0.039027431808241,0.1196213585306006,0.3523372719573897,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,1,0,129,0.0015246787007193,0.0045678319161938,0.0137593334222599,0.0418565406079481,0.1243458461423922,0.358203329786607,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,1,0,129,0.0013370020753002,0.0041056200618557,0.0132009566854756,0.0408824834115577,0.1229359448820119,0.358387904319044,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,1,1,129,0.0012237415160125,0.0040512203293089,0.0127135731391063,0.0393784199620314,0.1194675716253272,0.3521242539674661,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,1,1,129,0.0014269229337535,0.0044994602508902,0.0139605797029518,0.0418693310833447,0.1241779683099028,0.3590060551164493,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,1,1,129,0.0014563919943419,0.0044141550755028,0.0137108681895449,0.0413714590597198,0.1231496531956869,0.3581499013561972,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,1,2,129,0.0009351490422864,0.0034660996840964,0.0123151219648365,0.039386368535569,0.1180877675371462,0.3497519451255162,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,1,2,129,0.001360075804453,0.0042430643112697,0.0136581386656989,0.0420770544200912,0.1233667846846469,0.357290518084976,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,1,2,129,0.0013088984936811,0.004267877552856,0.0135945547341338,0.0416164586231442,0.1246353616607502,0.3584706978879279,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,1,3,129,0.0012575164128375,0.0041012711614737,0.0128310090212459,0.039153572059877,0.1192128660520187,0.3547638319052537,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,1,3,129,0.0014714957777839,0.0045478367926664,0.0136574655539739,0.0412034323530597,0.1233901153937995,0.3590620261054825,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,1,3,129,0.0014311808249679,0.0046765345266559,0.0138931529704367,0.0418438198727908,0.1230629440459466,0.3581642431177724,1.0,100
CIFAR100,ViT,Head,50,TD,ACC-LiRA,1,10,129,0.0011535742194767,0.0037522172192659,0.0124644934816854,0.0396587653034644,0.1184165643334697,0.3500787655515449,1.0,100
CIFAR100,ViT,Head,50,TD,KL-LiRA,1,10,129,0.0013892506729182,0.004594140339126,0.0136909413413711,0.041013904910753,0.1231378459172155,0.3576746796660837,1.0,100
CIFAR100,ViT,Head,50,TD,WB-LiRA,1,10,129,0.0014357657624133,0.004335206340937,0.013329674146293,0.0407503194036145,0.1225936193701236,0.3562761259752663,1.0,100
CIFAR100,ViT,Head,50,ED,ACC-LiRA,1,0,129,0.0010624668463812,0.0036263466961158,0.0118856692610504,0.0386567316968758,0.1177926747176319,0.3510561075557679,1.0,100
CIFAR100,ViT,Head,50,ED,KL-LiRA,1,0,129,0.0014843514919516,0.0045197494749707,0.0137096999345458,0.041968215955305,0.1233547274346001,0.3574169492156357,1.0,100
CIFAR100,ViT,Head,50,ED,WB-LiRA,1,0,129,0.0014393711437106,0.004642282147765,0.0140835021388931,0.0414548195667617,0.1236339158029922,0.3584701097830706,1.0,100
CIFAR100,ViT,Head,50,ED,ACC-LiRA,1,1,129,0.001116722295981,0.0039860781953767,0.0123165163227575,0.0395335202809176,0.1183430943134019,0.3516000148896306,1.0,100
CIFAR100,ViT,Head,50,ED,KL-LiRA,1,1,129,0.0013152507041554,0.0042016676386286,0.0136007469631357,0.0416878637102477,0.1230457359820331,0.3580351271202213,1.0,100
CIFAR100,ViT,Head,50,ED,WB-LiRA,1,1,129,0.0015106771059521,0.0047150496941421,0.014048986884717,0.0419903093320759,0.1236537292320673,0.357293747595945,1.0,100
CIFAR100,ViT,Head,50,ED,ACC-LiRA,1,2,129,0.0011243500093825,0.003723537065555,0.0121476325841285,0.039000212463381,0.120072826864056,0.3530288438425165,1.0,100
CIFAR100,ViT,Head,50,ED,KL-LiRA,1,2,129,0.0014236597360181,0.0043841896227922,0.013575944802944,0.0415792387607646,0.1229372054396828,0.3572874164297777,1.0,100
CIFAR100,ViT,Head,50,ED,WB-LiRA,1,2,129,0.0013771349080436,0.0042027427936918,0.0130362567984404,0.04091393372073,0.1230767799236062,0.3580364661601664,1.0,100
CIFAR100,ViT,Head,50,ED,ACC-LiRA,1,3,129,0.0010714473998406,0.0036112894272485,0.0120169570893844,0.0386325788234856,0.1177708312012925,0.3500361284000235,1.0,100
CIFAR100,ViT,Head,50,ED,KL-LiRA,1,3,129,0.0013288428678196,0.0043152505264202,0.0133628562833955,0.0412825116835834,0.1226334347409454,0.3567299611425877,1.0,100
CIFAR100,ViT,Head,50,ED,WB-LiRA,1,3,129,0.0014435854258344,0.0042594298225211,0.0135907908243167,0.0411305553229692,0.1217558092296432,0.3572447520785459,1.0,100
CIFAR100,ViT,Head,50,ED,ACC-LiRA,1,10,129,0.0011721802552748,0.0037816767759461,0.0121063272925737,0.0387966856448231,0.1183948572917054,0.3499996898994034,1.0,100
CIFAR100,ViT,Head,50,ED,KL-LiRA,1,10,129,0.0013380840744737,0.0043553628797181,0.0136211687071285,0.0409472332824768,0.1226184274178543,0.3573738820873491,1.0,100
CIFAR100,ViT,Head,50,ED,WB-LiRA,1,10,129,0.0013442860864064,0.0042747367245934,0.0135901586474652,0.0414682022848212,0.122957987571168,0.3578018209107034,1.0,100
CIFAR100,R50,Head,50,TD,ACC-LiRA,-1,0,129,0.0159943914158883,0.0364123674243011,0.1182099062237291,0.3279998014660491,0.5267074695296917,0.7910523230023296,1.0,100
CIFAR100,R50,Head,50,TD,KL-LiRA,-1,0,129,0.1870856767060736,0.250058164243415,0.3294515809816883,0.4331871213507753,0.5787218136076411,0.8402825386288129,1.0,100
CIFAR100,R50,Head,50,TD,WB-LiRA,-1,0,129,0.1567596157127213,0.2415956545881506,0.346005900180852,0.4622242627100504,0.6106268399289,0.8639344465711015,1.0,100
CIFAR100,R50,Head,50,TD,ACC-LiRA,-1,1,129,0.0086328837492089,0.0284329904582283,0.1414127157445435,0.3751426922933754,0.5509876788306677,0.8103665951137196,1.0,100
CIFAR100,R50,Head,50,TD,KL-LiRA,-1,1,129,0.2305860930850073,0.2916692516719814,0.369774670256722,0.4670008561537602,0.6040009678259899,0.8572658295385456,1.0,100
CIFAR100,R50,Head,50,TD,WB-LiRA,-1,1,129,0.1682124998448997,0.2778792823198044,0.3790977504249749,0.4892034668023277,0.6313311950169369,0.8820462074870026,1.0,100
CIFAR100,R50,Head,50,TD,ACC-LiRA,-1,2,129,0.0172638128337187,0.0422647045595882,0.1160065568990892,0.2813185756578998,0.4818095676757902,0.7533424211830644,1.0,100
